;amount;3D_secured;day;current_paid_fee;current_number_of_try;has_predecessors;hour;minute;second;month_as_int;Is_Monday;Is_Tuesday;Is_Wednesday;Is_Thursday;Is_Friday;Is_Saturday;Is_Sunday;Is_Moneycard;Is_Goldcard;Is_UK_Card;Is_Simplecard;success_fee;fail_fee;Is_Visa;Is_Diners;Is_Master;Is_Germany;Is_Austria;Is_Switzerland
31658;240;0;6;5.5;3;1;2;59;6;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;1;0;0;0;1
31659;240;0;6;6.0;4;1;3;0;0;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;1;0;0;0;1
31660;240;0;6;6.5;5;1;3;0;43;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;1;0;0;0;1
31661;188;0;6;0.0;1;0;3;6;4;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;0;1
31662;153;0;6;0.0;1;0;3;10;17;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;1;0;0;0;1;0
31663;112;0;6;0.0;1;0;3;13;49;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
31664;220;0;6;0.0;1;0;3;15;11;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;0;1;1;0;0
31665;220;0;6;2.0;2;1;3;15;21;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31666;175;1;6;0.0;1;0;3;16;48;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;1;0;0;1;0;0
31667;175;1;6;2.0;2;1;3;17;46;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;1;0;0;1;0;0
31668;175;1;6;2.5;3;1;3;18;4;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;1;0;0;1;0;0
31669;175;1;6;4.5;4;1;3;18;24;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
31670;175;1;6;5.5;5;1;3;19;6;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
31671;175;1;6;6.5;6;1;3;19;26;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
31672;175;1;6;7.5;7;1;3;20;2;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;1;0;0;1;0;0
31673;119;0;6;0.0;1;0;3;23;0;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;0;1;1;0;0
31674;284;0;6;0.0;1;0;3;24;31;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;1;0;1;0;0
31675;289;0;6;0.0;1;0;3;25;37;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31676;289;0;6;1.0;2;1;3;25;48;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31677;256;1;6;0.0;1;0;3;27;30;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31678;256;1;6;1.0;2;1;3;27;33;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31679;140;0;6;0.0;1;0;3;28;51;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
31680;140;0;6;1.0;2;1;3;29;32;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
31681;140;0;6;2.0;3;1;3;30;1;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
31682;140;0;6;3.0;4;1;3;30;56;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
31683;140;0;6;4.0;5;1;3;31;20;2;0;0;1;0;0;0;0;0;1;0;0;10;5.0;0;1;0;1;0;0
31684;140;0;6;9.0;6;1;3;32;0;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
31685;140;0;6;10.0;7;1;3;32;10;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
31686;140;0;6;11.0;8;1;3;32;48;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;1;0;1;0;0
31687;198;0;6;0.0;1;0;3;35;16;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;1;0;1;0;0
31688;79;0;6;0.0;1;0;3;36;57;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
31689;79;0;6;1.0;2;1;3;37;23;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
31690;152;0;6;0.0;1;0;3;40;50;2;0;0;1;0;0;0;0;0;1;0;0;10;5.0;0;0;1;0;1;0
31691;152;0;6;5.0;2;1;3;41;38;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
31692;152;0;6;6.0;3;1;3;42;5;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
31693;152;0;6;7.0;4;1;3;42;11;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
31694;90;0;6;0.0;1;0;3;45;22;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
31695;90;0;6;1.0;2;1;3;46;3;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;1;0;1;0;0
31696;90;0;6;3.0;3;1;3;46;42;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
31697;90;0;6;4.0;4;1;3;47;21;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
31698;292;0;6;0.0;1;0;3;48;25;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
31699;292;0;6;0.5;2;1;3;48;35;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;0;1;1;0;0
31700;449;0;6;0.0;1;0;3;51;50;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;1;0;0;1;0;0
31701;449;0;6;0.5;2;1;3;52;47;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;1;0;0;1;0;0
31702;449;0;6;1.0;3;1;3;53;33;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
31703;324;0;6;0.0;1;0;3;56;46;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;1;0;1;0;0
31704;82;0;6;0.0;1;0;3;57;56;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
31705;82;0;6;1.0;2;1;3;58;9;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;1;0;1;0;0
31706;242;0;6;0.0;1;0;3;59;16;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;1;0
31707;181;1;6;0.0;1;0;4;1;0;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;0;1
31708;181;1;6;0.5;2;1;4;1;2;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;0;1
31709;167;0;6;0.0;1;0;4;2;42;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
31710;165;0;6;0.0;1;0;4;5;6;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31711;165;0;6;1.0;2;1;4;5;36;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31712;7;0;6;0.0;1;0;4;9;5;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;1;0;0;1;0
31713;7;0;6;1.0;2;1;4;9;26;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;1;0;0;1;0
31714;312;0;6;0.0;1;0;4;12;21;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
31715;132;0;6;0.0;1;0;4;15;9;2;0;0;1;0;0;0;0;0;1;0;0;10;5.0;0;0;1;1;0;0
31716;132;0;6;5.0;2;1;4;15;11;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;0;1;1;0;0
31717;132;0;6;7.0;3;1;4;15;48;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31718;132;0;6;8.0;4;1;4;16;14;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;0;1;1;0;0
31719;380;1;6;0.0;1;0;4;17;28;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31720;380;1;6;1.0;2;1;4;17;56;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
31721;380;1;6;1.5;3;1;4;18;4;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31722;15;0;6;0.0;1;0;4;20;4;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
31723;156;0;6;0.0;1;0;4;23;20;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
31724;133;0;6;0.0;1;0;4;31;55;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31725;182;0;6;0.0;1;0;4;33;10;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31726;182;0;6;1.0;2;1;4;33;36;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
31727;256;0;6;0.0;1;0;4;35;8;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31728;151;0;6;0.0;1;0;4;37;10;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;1;0
31729;200;0;6;0.0;1;0;4;38;19;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;0;1;0;1;0
31730;180;0;6;0.0;1;0;4;39;26;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31731;203;0;6;0.0;1;0;4;40;30;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
31732;349;0;6;0.0;1;0;4;42;15;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;0;1;0;1;0
31733;91;0;6;0.0;1;0;4;45;1;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31734;91;0;6;1.0;2;1;4;45;15;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31735;201;1;6;0.0;1;0;4;46;17;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;0;1
31736;269;0;6;0.0;1;0;4;49;15;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;1;0;1;0;0
31737;208;0;6;0.0;1;0;4;50;24;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;1;0;0;0;1
31738;277;0;6;0.0;1;0;4;52;18;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31739;277;0;6;1.0;2;1;4;52;22;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31740;277;0;6;2.0;3;1;4;52;36;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
31741;277;0;6;2.5;4;1;4;52;47;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31742;91;0;6;0.0;1;0;4;54;15;2;0;0;1;0;0;0;0;0;1;0;0;10;5.0;1;0;0;1;0;0
31743;41;1;6;0.0;1;0;4;57;27;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
31744;118;0;6;0.0;1;0;5;3;25;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;0;1;1;0;0
31745;8;0;6;0.0;1;0;5;6;42;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;1;0;0;1;0;0
31746;123;0;6;0.0;1;0;5;7;49;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31747;200;0;6;0.0;1;0;5;9;38;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31748;143;1;6;0.0;1;0;5;11;6;2;0;0;1;0;0;0;0;0;1;0;0;10;5.0;0;1;0;0;0;1
31749;26;0;6;0.0;1;0;5;13;33;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;1;0
31750;148;1;6;0.0;1;0;5;14;48;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;0;1
31751;148;1;6;0.5;2;1;5;15;5;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
31752;126;0;6;0.0;1;0;5;16;54;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31753;126;0;6;1.0;2;1;5;17;52;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
31754;126;0;6;1.5;3;1;5;18;13;2;0;0;1;0;0;0;0;0;1;0;0;10;5.0;0;0;1;1;0;0
31755;266;0;6;0.0;1;0;5;20;15;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;1;0;0;1;0;0
31756;266;0;6;0.5;2;1;5;20;20;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
31757;185;0;6;0.0;1;0;5;24;29;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;0;1;0;0;1
31758;182;0;6;0.0;1;0;5;25;32;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
31759;182;0;6;0.0;1;0;5;29;52;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
31760;182;0;6;1.0;2;1;5;30;3;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
31761;296;0;6;0.0;1;0;5;31;15;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
31762;182;0;6;0.0;1;0;5;33;22;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;0;1
31763;103;0;6;0.0;1;0;5;34;32;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
31764;103;0;6;1.0;2;1;5;34;33;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;1;0;0;1;0;0
31765;103;0;6;3.0;3;1;5;34;47;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
31766;274;1;6;0.0;1;0;5;38;33;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;1;0
31767;274;1;6;1.0;2;1;5;39;3;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;1;0
31768;274;1;6;2.0;3;1;5;39;57;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;1;0
31769;192;1;6;0.0;1;0;5;43;51;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;1;0;0;1;0
31770;380;0;6;0.0;1;0;5;45;11;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
31771;184;0;6;0.0;1;0;5;48;11;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
31772;276;0;6;0.0;1;0;5;51;37;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;0;1;1;0;0
31773;276;0;6;2.0;2;1;5;51;54;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31774;276;0;6;3.0;3;1;5;52;47;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31775;186;0;6;0.0;1;0;5;54;10;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;0;1;0;0;1
31776;186;0;6;2.0;2;1;5;54;29;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;0;1;0;0;1
31777;460;0;6;0.0;1;0;5;55;31;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
31778;460;0;6;1.0;2;1;5;55;35;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
31779;460;0;6;2.0;3;1;5;55;36;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;0;1;0;1;0
31780;39;1;6;0.0;1;0;5;58;10;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
31781;39;1;6;1.0;2;1;5;58;47;2;0;0;1;0;0;0;0;0;1;0;0;10;5.0;0;0;1;0;1;0
31782;39;1;6;6.0;3;1;5;59;16;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
31783;289;0;6;0.0;1;0;6;4;31;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;1;0
31784;135;1;6;0.0;1;0;6;5;52;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
31785;101;0;6;0.0;1;0;6;8;45;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
31786;443;0;6;0.0;1;0;6;10;33;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;1;0;1;0;0
31787;443;0;6;0.5;2;1;6;10;42;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
31788;443;0;6;1.5;3;1;6;11;12;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
31789;140;0;6;0.0;1;0;6;13;16;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;1;0
31790;140;0;6;1.0;2;1;6;13;38;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;1;0;0;0;1;0
31791;219;0;6;0.0;1;0;6;20;14;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;0;1;0;0;1
31792;219;0;6;2.0;2;1;6;20;48;2;0;0;1;0;0;0;0;0;1;0;0;10;5.0;0;0;1;0;0;1
31793;219;0;6;7.0;3;1;6;21;42;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
31794;244;0;6;0.0;1;0;6;23;34;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;1;0;0;1;0;0
31795;313;0;6;0.0;1;0;6;24;47;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31796;313;0;6;1.0;2;1;6;24;56;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31797;313;0;6;2.0;3;1;6;25;12;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31798;239;0;6;0.0;1;0;6;30;4;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;0;1
31799;239;0;6;0.5;2;1;6;30;8;2;0;0;1;0;0;0;0;0;1;0;0;10;5.0;0;0;1;0;0;1
31800;239;0;6;5.5;3;1;6;30;18;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
31801;287;1;6;0.0;1;0;6;34;35;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;1;0;0;1;0;0
31802;25;1;6;0.0;1;0;6;37;5;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
31803;25;1;6;0.5;2;1;6;37;59;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31804;25;1;6;1.5;3;1;6;38;41;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31805;25;1;6;2.5;4;1;6;39;31;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;0;1;1;0;0
31806;25;1;6;4.5;5;1;6;39;47;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31807;71;0;6;0.0;1;0;6;41;3;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
31808;47;0;6;0.0;1;0;6;43;4;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;0;1
31809;47;0;6;0.5;2;1;6;43;18;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
31810;51;0;6;0.0;1;0;6;45;35;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
31811;51;0;6;1.0;2;1;6;45;44;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
31812;51;0;6;2.0;3;1;6;46;42;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;0;1
31813;132;0;6;0.0;1;0;6;49;4;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;0;1;1;0;0
31814;132;0;6;2.0;2;1;6;49;25;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31815;132;0;6;3.0;3;1;6;50;3;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31816;239;0;6;0.0;1;0;6;51;25;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;1;0
31817;359;0;6;0.0;1;0;6;52;53;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;1;0;0;1;0;0
31818;50;1;6;0.0;1;0;6;55;4;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
31819;138;1;6;0.0;1;0;6;56;49;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31820;170;0;6;0.0;1;0;7;0;1;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31821;170;0;6;1.0;2;1;7;0;11;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31822;170;0;6;2.0;3;1;7;0;33;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31823;44;1;6;0.0;1;0;7;2;40;2;0;0;1;0;0;0;0;0;1;0;0;10;5.0;0;0;1;0;0;1
31824;45;0;6;0.0;1;0;7;4;12;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
31825;45;0;6;0.5;2;1;7;4;41;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;0;1;1;0;0
31826;77;0;6;0.0;1;0;7;10;6;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
31827;177;0;6;0.0;1;0;7;14;40;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31828;177;0;6;1.0;2;1;7;14;53;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31829;153;0;6;0.0;1;0;7;18;32;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;0;1
31830;286;0;6;0.0;1;0;7;21;41;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;1;0;0;1;0;0
31831;257;1;6;0.0;1;0;7;23;17;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31832;233;0;6;0.0;1;0;7;24;20;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31833;233;0;6;1.0;2;1;7;24;55;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31834;233;0;6;2.0;3;1;7;24;59;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31835;233;0;6;3.0;4;1;7;25;12;2;0;0;1;0;0;0;0;0;1;0;0;10;5.0;0;0;1;1;0;0
31836;233;0;6;8.0;5;1;7;25;52;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31837;66;1;6;0.0;1;0;7;27;27;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
31838;312;0;6;0.0;1;0;7;28;45;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31839;312;0;6;1.0;2;1;7;29;26;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31840;312;0;6;2.0;3;1;7;30;1;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;0;1;1;0;0
31841;312;0;6;4.0;4;1;7;30;56;2;0;0;1;0;0;0;0;0;1;0;0;10;5.0;0;0;1;1;0;0
31842;109;0;6;0.0;1;0;7;32;8;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;0;1
31843;217;1;6;0.0;1;0;7;33;42;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
31844;217;1;6;1.0;2;1;7;34;18;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;0;1;0;1;0
31845;217;1;6;3.0;3;1;7;34;28;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
31846;235;0;6;0.0;1;0;7;35;44;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
31847;117;0;6;0.0;1;0;7;37;24;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;0;1;0;1;0
31848;371;0;6;0.0;1;0;7;38;33;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;0;1
31849;336;1;6;0.0;1;0;7;40;26;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;1;0;0;0;1
31850;336;1;6;1.0;2;1;7;40;44;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;1;0;0;0;1
31851;336;1;6;1.5;3;1;7;41;28;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;1;0;0;0;1
31852;336;1;6;2.5;4;1;7;42;21;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;1;0;0;0;1
31853;336;1;6;3.5;5;1;7;42;31;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;1;0;0;0;1
31854;125;0;6;0.0;1;0;7;43;35;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;1;0;0;1;0;0
31855;159;0;6;0.0;1;0;7;45;37;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
31856;109;0;6;0.0;1;0;7;48;16;2;0;0;1;0;0;0;0;0;1;0;0;10;5.0;0;0;1;0;0;1
31857;247;1;6;0.0;1;0;7;49;57;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
31858;76;0;6;0.0;1;0;7;51;45;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;1;0;0;1;0
31859;76;0;6;0.5;2;1;7;51;59;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;0;1;0;0;1;0
31860;160;0;6;0.0;1;0;7;54;1;2;0;0;1;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
31861;160;0;6;0.5;2;1;7;54;30;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;0;1;1;0;0
31862;105;1;6;0.0;1;0;7;56;8;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;1;0;0;0;1
31863;127;0;6;0.0;1;0;7;57;47;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;1;0;0;0;1;0
31864;127;0;6;2.0;2;1;7;58;15;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;1;0
31865;127;0;6;3.0;3;1;7;58;30;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;1;0
31866;127;0;6;4.0;4;1;7;58;49;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;1;0
31867;18;1;6;0.0;1;0;8;0;21;2;0;0;1;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
31868;203;1;6;0.0;1;0;8;2;46;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;0;1;1;0;0
31869;203;1;6;2.0;2;1;8;3;24;2;0;0;1;0;0;0;0;1;0;0;0;5;2.0;0;0;1;1;0;0
